#{"t_start": 1619967496.3454528, "env_id": null}
r,l,t
-4,1000,4996.116958
-4,1000,5000.34549
-3,1000,5006.474638
-2,1000,5010.178832
-1,1000,5017.072816
-3,1000,5021.779525
-3,1000,5027.507881
-2,1000,5032.21188
-3,1000,5037.285407
-2,1000,5041.401567
-3,1000,5046.054744
-1,1000,5049.633096
-2,1000,5053.45766
-6,1000,5058.016774
-2,1000,5061.844714
-1,1000,5067.515574
-1,1000,5072.269466
-3,1000,5079.850451
-1,1000,5084.852221
-2,1000,5091.263275
-3,1000,5095.985146
-3,1000,5102.387336
-2,1000,5106.732369
-3,1000,5112.351164
-2,1000,5116.868858
-2,1000,5122.274972
-1,1000,5126.446771
-3,1000,5132.117687
-1,1000,5136.330034
-1,1000,5141.693402
-1,1000,5145.818945
-2,1000,5150.635804
-4,1000,5154.799719
-3,1000,5162.934449
-2,1000,5167.603537
-3,1000,5173.68033
-5,1000,5178.394657
0,1000,5184.535703
-3,1000,5189.413751
-2,1000,5195.887363
-2,1000,5200.578453
-1,1000,5207.804717
-2,1000,5212.415931
-1,1000,5218.568771
-4,1000,5223.313804
0,1000,5229.575188
-2,1000,5234.238284
-3,1000,5240.345696
-2,1000,5244.539372
-2,1000,5250.666646
-2,1000,5255.597405
-2,1000,5262.135525
-2,1000,5266.980881
-2,1000,5273.35179
-4,1000,5278.215715
-1,1000,5283.205693
0,1000,5289.323552
-1,1000,5294.067744
0,1000,5300.161025
-2,1000,5305.050102
-4,1000,5311.225898
-5,1000,5315.75599
-2,1000,5321.527019
-1,1000,5326.241603
-1,1000,5332.246304
-3,1000,5337.105732
-3,1000,5343.363973
0,1000,5347.95549
-1,1000,5354.175637
-1,1000,5358.776778
-2,1000,5364.807738
-2,1000,5369.625946
-1,1000,5375.995764
-4,1000,5380.707355
-1,1000,5387.312244
0,1000,5392.171949
-3,1000,5398.321442
-2,1000,5403.527953
-3,1000,5411.63872
-4,1000,5417.464875
-2,1000,5424.476289
0,1000,5429.865215
-1,1000,5436.825452
0,1000,5442.121165
-4,1000,5449.039363
0,1000,5454.645128
-3,1000,5466.16782
-2,1000,5471.206913
-1,1000,5477.001423
-3,1000,5481.796161
-2,1000,5487.844012
-3,1000,5492.816572
0,1000,5499.090281
-1,1000,5503.61492
-3,1000,5510.041049
-3,1000,5515.082263
-3,1000,5519.982787
-3,1000,5526.443278
-3,1000,5531.086559
-2,1000,5537.198136
-4,1000,5541.984699
-4,1000,5548.125147
-3,1000,5553.147895
-2,1000,5559.454615
-3,1000,5564.117607
-2,1000,5570.289707
-1,1000,5574.957278
-2,1000,5581.36185
-2,1000,5586.184468
0,1000,5592.368469
-2,1000,5597.122216
-3,1000,5603.149508
-1,1000,5607.651817
-1,1000,5613.887979
-4,1000,5618.655537
-1,1000,5624.97159
-3,1000,5629.668778
-2,1000,5635.666133
-2,1000,5640.724382
-1,1000,5647.054483
-2,1000,5651.734417
-1,1000,5657.822079
-1,1000,5662.671729
-2,1000,5668.937994
-2,1000,5674.135187
-3,1000,5680.048799
-2,1000,5684.555556
-1,1000,5690.117319
-1,1000,5694.423843
-2,1000,5700.489799
-2,1000,5706.838801
-2,1000,5714.017689
-3,1000,5719.705083
0,1000,5726.737281
-3,1000,5732.520749
-2,1000,5739.692126
-2,1000,5745.300759
-2,1000,5751.99275
-5,1000,5757.224784
-3,1000,5762.361584
-1,1000,5767.879886
0,1000,5771.384726
-4,1000,5775.884094
-2,1000,5779.346783
-4,1000,5783.894857
-3,1000,5787.348573
-2,1000,5792.074776
-5,1000,5795.483877
-3,1000,5799.984555
-2,1000,5803.387272
-2,1000,5807.898066
-1,1000,5811.356086
-2,1000,5816.385288
-4,1000,5820.105147
-1,1000,5824.806532
0,1000,5828.595636
-3,1000,5833.032669
-3,1000,5836.445553
-3,1000,5840.868295
-2,1000,5844.302418
-4,1000,5848.782647
-1,1000,5852.538616
-1,1000,5857.298076
-3,1000,5860.764395
0,1000,5865.300689
-3,1000,5868.716358
-2,1000,5873.138131
1,1000,5876.71485
-3,1000,5881.71703
-3,1000,5885.335771
-3,1000,5889.771366
-2,1000,5893.337109
-2,1000,5897.749613
-1,1000,5901.178734
0,1000,5905.823787
-4,1000,5909.280408
-3,1000,5913.936732
-1,1000,5917.467489
-2,1000,5921.902034
-1,1000,5925.388885
-1,1000,5929.80594
-1,1000,5933.426325
-3,1000,5936.834875
-2,1000,5941.522519
-3,1000,5944.988703
-3,1000,5949.354797
-2,1000,5952.729441
-3,1000,5957.217477
-2,1000,5960.605111
-1,1000,5965.061604
-4,1000,5968.463833
-2,1000,5973.154434
-3,1000,5976.802034
-2,1000,5981.760287
-3,1000,5985.320742
-1,1000,5989.823244
-1,1000,5993.375262
-3,1000,5997.844001
-2,1000,6001.586869
-3,1000,6006.065693
-3,1000,6010.720533
-3,1000,6015.948472
-2,1000,6020.018066
-3,1000,6025.222678
-5,1000,6029.35973
-1,1000,6034.403766
-2,1000,6038.567006
-2,1000,6043.745622
-1,1000,6047.875786
-3,1000,6052.746555
-2,1000,6056.187593
-2,1000,6060.786473
-4,1000,6064.298153
-4,1000,6068.72806
-2,1000,6072.122449
-2,1000,6076.586474
-1,1000,6080.007714
0,1000,6084.435058
-3,1000,6087.875423
-2,1000,6092.517743
-2,1000,6095.863112
-4,1000,6100.346734
-1,1000,6103.683193
-2,1000,6108.18317
-1,1000,6111.536793
-2,1000,6114.974872
-1,1000,6119.868877
-1,1000,6123.903421
-2,1000,6128.385648
-2,1000,6131.766987
-1,1000,6136.221702
-2,1000,6139.537359
-2,1000,6143.975373
-4,1000,6147.466959
-3,1000,6152.159132
-2,1000,6155.631083
-3,1000,6160.01717
-2,1000,6163.416408
-3,1000,6167.869515
-1,1000,6171.221895
-1,1000,6175.604824
-2,1000,6179.077583
-3,1000,6183.632184
-3,1000,6186.969334
-3,1000,6191.348032
-2,1000,6194.759216
-1,1000,6199.16737
-1,1000,6202.549229
-3,1000,6206.950134
-3,1000,6210.500556
-3,1000,6214.971865
-1,1000,6218.417294
-1,1000,6222.830384
-3,1000,6226.255592
-4,1000,6230.644634
-1,1000,6234.067385
-3,1000,6238.536326
-2,1000,6242.201142
-3,1000,6246.541978
-2,1000,6249.960731
-5,1000,6254.347901
-1,1000,6257.718221
-3,1000,6262.087647
0,1000,6265.534607
-1,1000,6270.093403
-4,1000,6273.68218
0,1000,6278.06501
0,1000,6281.488626
-1,1000,6284.93029
-5,1000,6289.348324
-2,1000,6292.746962
-1,1000,6297.127061
-3,1000,6300.748356
-3,1000,6305.21388
-1,1000,6308.595078
-1,1000,6313.013165
-1,1000,6316.426392
-1,1000,6320.836878
-3,1000,6324.208186
-1,1000,6328.992135
-2,1000,6333.241295
-3,1000,6338.378322
-1,1000,6342.313217
-1,1000,6348.068652
-2,1000,6353.902123
-1,1000,6360.919388
-2,1000,6365.255939
-3,1000,6371.106703
-3,1000,6376.601434
-1,1000,6382.927096
-4,1000,6387.90874
-1,1000,6395.16243
-2,1000,6400.15395
-2,1000,6406.937669
0,1000,6411.982988
-1,1000,6418.714494
-1,1000,6425.03298
-2,1000,6432.2699
-2,1000,6437.278243
-3,1000,6443.653071
-3,1000,6448.598076
-2,1000,6454.928209
-3,1000,6459.688151
-3,1000,6465.465455
-2,1000,6469.984434
-3,1000,6475.223748
0,1000,6479.723672
1,1000,6485.246472
-3,1000,6489.496036
-1,1000,6494.919313
-2,1000,6499.143396
-3,1000,6503.420047
-2,1000,6509.111773
-3,1000,6513.66401
-3,1000,6519.669544
-3,1000,6524.377652
-2,1000,6529.868722
-2,1000,6533.629051
-1,1000,6538.524361
0,1000,6542.801836
-1,1000,6549.561582
-2,1000,6554.420907
-1,1000,6562.238383
-3,1000,6567.916818
0,1000,6576.456772
-1,1000,6581.849731
-2,1000,6588.566992
-4,1000,6593.736077
-5,1000,6600.770117
-1,1000,6606.202458
-4,1000,6612.80867
-4,1000,6618.290353
-3,1000,6624.794723
-2,1000,6629.752118
-2,1000,6635.893941
-2,1000,6640.245764
-1,1000,6645.733333
-2,1000,6650.046011
-2,1000,6655.535883
-3,1000,6659.924241
0,1000,6666.555882
-3,1000,6670.9714
-3,1000,6676.293282
0,1000,6680.205833
-3,1000,6685.596781
-1,1000,6689.541788
-2,1000,6694.796377
-3,1000,6699.236362
0,1000,6705.537866
-3,1000,6710.604634
-2,1000,6719.486975
-1,1000,6725.853456
0,1000,6732.923724
-2,1000,6738.602525
-3,1000,6743.2551
-5,1000,6748.881119
-4,1000,6753.34458
-2,1000,6759.07316
-2,1000,6763.500041
-4,1000,6769.315969
-4,1000,6773.679855
-3,1000,6779.332466
-3,1000,6784.068699
-2,1000,6791.073811
-2,1000,6795.480219
-4,1000,6800.666801
-1,1000,6804.779644
-1,1000,6810.146784
-2,1000,6814.527874
-2,1000,6821.443312
-2,1000,6825.966284
-2,1000,6831.756774
0,1000,6836.340753
-4,1000,6842.18915
-3,1000,6846.541971
-2,1000,6852.12334
-3,1000,6856.543558
-1,1000,6862.290266
-1,1000,6866.77546
-1,1000,6872.71356
-2,1000,6877.109554
-2,1000,6882.798733
-3,1000,6887.243315
-2,1000,6893.664659
-5,1000,6898.577523
0,1000,6905.298301
-3,1000,6909.764211
0,1000,6915.43473
-2,1000,6919.751362
-1,1000,6925.490365
0,1000,6930.08142
-4,1000,6935.756712
-2,1000,6940.283444
0,1000,6945.936963
-3,1000,6950.388207
-3,1000,6954.860464
-3,1000,6960.769054
-1,1000,6965.59197
-1,1000,6971.38198
-2,1000,6975.806204
0,1000,6981.673401
-3,1000,6986.161901
-1,1000,6992.092332
-3,1000,6996.511225
-4,1000,7002.115349
-2,1000,7006.490817
-1,1000,7012.138609
-3,1000,7016.50652
-3,1000,7022.371247
-1,1000,7026.736152
-1,1000,7032.450495
-2,1000,7037.89776
-2,1000,7045.016338
-4,1000,7050.599364
-3,1000,7057.685272
-2,1000,7062.085019
-2,1000,7067.579409
-2,1000,7074.455585
0,1000,7080.73101
-1,1000,7086.846482
-1,1000,7093.618917
-3,1000,7099.722226
0,1000,7105.949097
-3,1000,7111.424232
-5,1000,7118.196062
0,1000,7123.444063
-2,1000,7129.441608
-1,1000,7134.962178
-2,1000,7141.860744
-2,1000,7147.531485
-2,1000,7154.289015
-4,1000,7158.728451
-2,1000,7165.782595
-3,1000,7170.932268
-2,1000,7178.880743
-1,1000,7185.918665
-2,1000,7192.002861
-4,1000,7200.488048
-2,1000,7206.692231
-6,1000,7217.942874
-1,1000,7223.463429
-4,1000,7230.875271
-1,1000,7235.180566
-2,1000,7240.648198
-1,1000,7245.305593
-3,1000,7251.216645
-2,1000,7255.721394
-3,1000,7261.981818
-4,1000,7266.334696
-3,1000,7274.266592
-2,1000,7278.910885
-1,1000,7284.8851
-4,1000,7289.161986
-1,1000,7295.526306
-1,1000,7300.736782
-1,1000,7309.754776
0,1000,7315.953854
-3,1000,7321.737293
-2,1000,7325.977679
-2,1000,7331.084297
-1,1000,7334.962192
-3,1000,7340.116755
-5,1000,7345.972742
-2,1000,7352.738418
-1,1000,7358.094416
-1,1000,7365.760284
0,1000,7370.016824
-4,1000,7375.243111
-3,1000,7379.652617
-2,1000,7385.562437
-1,1000,7389.890483
-3,1000,7395.016066
-3,1000,7399.12131
-1,1000,7404.899174
-2,1000,7410.436192
-3,1000,7416.892006
-5,1000,7423.613848
-2,1000,7432.88421
-3,1000,7438.818287
-1,1000,7445.423542
-3,1000,7450.232913
-4,1000,7454.903564
-1,1000,7460.360796
-2,1000,7464.932936
-2,1000,7470.388405
-3,1000,7475.603943
-2,1000,7486.450329
-2,1000,7493.292777
0,1000,7501.09317
-2,1000,7507.649946
-3,1000,7515.575975
-2,1000,7520.163652
1,1000,7526.75238
-2,1000,7537.353251
-2,1000,7548.186696
-1,1000,7558.214746
-1,1000,7570.477627
-2,1000,7578.929705
1,1000,7589.06861
-3,1000,7598.586101
-3,1000,7605.051043
-2,1000,7609.368926
-1,1000,7615.676987
-4,1000,7620.315569
-1,1000,7626.770499
-1,1000,7631.458294
-4,1000,7639.410696
-2,1000,7644.544178
-5,1000,7652.331412
-2,1000,7657.872405
-2,1000,7663.873454
-4,1000,7668.32278
0,1000,7674.087771
0,1000,7678.920525
0,1000,7686.19629
-2,1000,7692.719676
-2,1000,7698.491923
-1,1000,7702.678135
-4,1000,7708.093002
-2,1000,7712.697554
-1,1000,7718.863204
-2,1000,7723.61717
-3,1000,7729.733453
-4,1000,7735.055185
-3,1000,7740.300737
-4,1000,7746.888503
-2,1000,7751.521913
-2,1000,7757.159738
-2,1000,7761.507133
-3,1000,7767.370367
-2,1000,7772.027386
-2,1000,7779.823342
-2,1000,7784.822521
-2,1000,7790.967516
-5,1000,7795.440022
-2,1000,7801.505073
-3,1000,7806.252994
-4,1000,7812.630313
-2,1000,7817.606653
-1,1000,7824.605117
-2,1000,7829.524038
-2,1000,7835.673985
-2,1000,7840.057399
-1,1000,7846.967585
-2,1000,7852.453025
0,1000,7858.716627
-2,1000,7863.595347
-4,1000,7868.886337
-1,1000,7873.524663
-3,1000,7880.418157
-2,1000,7885.466403
-4,1000,7891.722844
-4,1000,7895.967333
-2,1000,7903.561603
-5,1000,7910.237762
-1,1000,7925.570812
-2,1000,7932.575883
-2,1000,7939.058195
-2,1000,7943.67837
-4,1000,7950.850583
-1,1000,7958.229105
-2,1000,7964.914431
-4,1000,7970.43791
-3,1000,7977.079354
-1,1000,7981.627934
-2,1000,7988.07292
0,1000,7992.49348
-3,1000,7997.08255
-1,1000,8002.915469
-4,1000,8007.3813
-2,1000,8013.933321
-2,1000,8018.903301
-1,1000,8024.669778
-5,1000,8029.369224
-2,1000,8034.899212
0,1000,8039.181923
0,1000,8045.359045
-2,1000,8049.924634
-2,1000,8055.879613
-3,1000,8060.63479
-1,1000,8066.577307
-2,1000,8071.320897
-1,1000,8077.121106
-3,1000,8081.503613
-1,1000,8087.362438
-2,1000,8091.804118
-1,1000,8098.186584
0,1000,8102.782911
-5,1000,8109.196952
-1,1000,8113.809132
-1,1000,8119.40207
-4,1000,8123.835304
-1,1000,8129.671411
-3,1000,8134.816446
-3,1000,8141.55319
-2,1000,8146.229233
-3,1000,8152.148669
-3,1000,8156.572284
-2,1000,8162.385514
-2,1000,8166.640603
0,1000,8172.195783
-2,1000,8176.259642
0,1000,8181.724509
-3,1000,8186.741299
-2,1000,8192.848224
-2,1000,8198.052202
-4,1000,8204.086868
-2,1000,8208.849015
-2,1000,8213.547914
-5,1000,8219.214301
-2,1000,8223.632118
-1,1000,8229.095133
-3,1000,8233.409633
-2,1000,8238.753534
0,1000,8242.981347
0,1000,8248.308784
0,1000,8252.740273
0,1000,8258.45924
-2,1000,8263.804241
-2,1000,8269.424057
-3,1000,8273.556127
-2,1000,8280.715487
-1,1000,8285.621024
-5,1000,8291.235167
-2,1000,8295.978811
-2,1000,8302.852207
-1,1000,8307.76087
-1,1000,8315.046268
-2,1000,8320.200639
-2,1000,8327.133096
-3,1000,8332.426167
-1,1000,8339.731248
-4,1000,8344.87089
-1,1000,8350.551443
-1,1000,8355.027937
-3,1000,8360.919794
-2,1000,8365.851604
0,1000,8371.667321
-3,1000,8375.93615
-1,1000,8383.770195
-3,1000,8389.65035
-3,1000,8395.924999
-1,1000,8400.418691
-2,1000,8406.264528
-2,1000,8410.565272
-4,1000,8416.277643
-2,1000,8420.903007
0,1000,8427.697943
-4,1000,8432.648439
-1,1000,8438.121507
-3,1000,8443.019078
-1,1000,8449.125804
0,1000,8454.611559
-2,1000,8458.798886
-2,1000,8464.426693
-4,1000,8468.569907
-1,1000,8474.131666
-1,1000,8478.409072
-3,1000,8483.891392
-3,1000,8488.208097
-3,1000,8493.878708
0,1000,8498.155607
-2,1000,8504.254268
-1,1000,8508.769667
-4,1000,8515.679921
-1,1000,8523.628995
-3,1000,8538.714515
-4,1000,8549.402528
-1,1000,8559.380148
-3,1000,8572.819228
-3,1000,8581.391103
-1,1000,8594.523005
-4,1000,8605.623269
-2,1000,8611.744462
-3,1000,8621.644411
-1,1000,8626.894391
-3,1000,8632.714092
-1,1000,8637.48832
-2,1000,8644.154949
-2,1000,8648.404382
-2,1000,8656.038555
-3,1000,8660.650902
-2,1000,8666.520863
-1,1000,8672.478215
-2,1000,8678.28421
-3,1000,8684.638869
0,1000,8691.531362
-1,1000,8698.988763
0,1000,8715.547717
-3,1000,8722.87957
-1,1000,8729.470011
-3,1000,8735.200305
-3,1000,8741.638611
-3,1000,8746.629151
0,1000,8752.228723
-2,1000,8760.08952
-1,1000,8766.747788
-1,1000,8773.591195
-1,1000,8781.599676
-3,1000,8788.092438
-4,1000,8794.219464
-3,1000,8800.835845
-2,1000,8805.268895
-4,1000,8811.078913
-2,1000,8816.086804
-1,1000,8825.103245
-3,1000,8830.344408
-1,1000,8837.794203
-1,1000,8843.994696
-3,1000,8849.8002
-2,1000,8856.031636
0,1000,8863.372069
-2,1000,8868.949622
-2,1000,8877.699405
-2,1000,8883.271441
-3,1000,8890.42174
-1,1000,8896.083636
-2,1000,8903.004786
-2,1000,8908.280912
-1,1000,8917.641607
-2,1000,8922.753314
-2,1000,8929.110821
-3,1000,8934.044974
-1,1000,8940.1682
-3,1000,8945.006521
-2,1000,8952.629047
-4,1000,8958.147258
-2,1000,8964.987656
-4,1000,8970.505182
-2,1000,8977.031594
-3,1000,8982.515737
-2,1000,8988.836642
-3,1000,8994.013517
-3,1000,9000.878085
-3,1000,9005.919047
-4,1000,9012.515842
-2,1000,9017.311657
-2,1000,9022.18246
-4,1000,9028.744312
-4,1000,9033.929428
-3,1000,9040.444888
-2,1000,9045.481241
-3,1000,9051.588495
-2,1000,9056.6386
-1,1000,9064.11145
-4,1000,9068.851768
-5,1000,9075.119627
-1,1000,9080.111156
-4,1000,9086.25037
-3,1000,9091.431916
0,1000,9097.892403
-2,1000,9102.696528
-3,1000,9109.236886
-2,1000,9114.291135
-2,1000,9121.219874
0,1000,9126.610595
-3,1000,9133.090482
-3,1000,9137.951811
-2,1000,9144.050613
-3,1000,9149.007202
0,1000,9155.533344
-2,1000,9160.709258
-4,1000,9166.817481
-2,1000,9171.71902
-2,1000,9178.97655
-1,1000,9184.577236
-2,1000,9190.858898
-2,1000,9196.041682
0,1000,9202.352387
-1,1000,9207.358019
-2,1000,9214.600297
-3,1000,9219.651712
-3,1000,9226.446959
-3,1000,9232.405121
-1,1000,9240.619556
-1,1000,9248.053519
-2,1000,9254.095232
-2,1000,9258.615197
-2,1000,9264.224073
-1,1000,9268.733901
-3,1000,9273.432322
-1,1000,9279.40916
-2,1000,9283.627818
-2,1000,9290.296063
-2,1000,9294.997379
-2,1000,9300.941543
-2,1000,9305.570637
-2,1000,9311.370715
-3,1000,9315.67356
-1,1000,9321.429415
-2,1000,9326.288125
-4,1000,9332.383759
-3,1000,9336.608583
-1,1000,9342.158793
-1,1000,9346.997494
-2,1000,9352.816835
-3,1000,9357.237745
0,1000,9363.379321
-2,1000,9367.843898
-3,1000,9373.572483
-2,1000,9379.839902
-1,1000,9387.013063
-4,1000,9395.085297
0,1000,9403.034101
-2,1000,9408.405479
0,1000,9414.120715
-3,1000,9418.888286
-4,1000,9424.669727
-2,1000,9429.218919
-3,1000,9436.157936
-2,1000,9441.42941
-1,1000,9448.323892
-2,1000,9454.26546
-2,1000,9460.498487
-2,1000,9465.174151
-3,1000,9471.818773
-3,1000,9477.272538
-2,1000,9485.726205
-1,1000,9490.647429
-3,1000,9496.454121
-1,1000,9501.121396
-1,1000,9506.786128
-1,1000,9511.571791
-3,1000,9516.491828
-2,1000,9523.169134
-1,1000,9529.635152
-4,1000,9535.776929
-1,1000,9540.646945
-2,1000,9546.829406
-5,1000,9551.801371
-1,1000,9558.046997
-2,1000,9562.591256
-1,1000,9568.8689
0,1000,9574.186327
-4,1000,9580.467735
-2,1000,9586.213328
-1,1000,9593.210881
-3,1000,9597.647709
-2,1000,9603.723377
-1,1000,9608.154123
-2,1000,9614.055524
-2,1000,9618.698503
-2,1000,9625.368159
-1,1000,9630.328197
-2,1000,9636.096952
-3,1000,9640.603142
-5,1000,9646.952364
0,1000,9651.74328
0,1000,9657.639784
-4,1000,9662.656327
-2,1000,9668.458282
-3,1000,9673.68074
-2,1000,9679.405223
-1,1000,9683.727477
-2,1000,9691.21312
-1,1000,9698.565123
-2,1000,9705.990153
-2,1000,9710.643007
-2,1000,9716.319726
-2,1000,9721.595269
-1,1000,9727.360455
-2,1000,9732.044673
-2,1000,9737.855639
0,1000,9742.402184
-3,1000,9747.347072
-2,1000,9753.705047
-3,1000,9758.796832
-3,1000,9764.977774
-1,1000,9770.099394
-2,1000,9776.238607
-3,1000,9781.72879
-3,1000,9789.270617
-3,1000,9794.580333
-3,1000,9800.255937
-4,1000,9804.49006
-1,1000,9810.416593
-1,1000,9815.447762
-3,1000,9820.866894
-4,1000,9825.259679
-1,1000,9830.701439
-2,1000,9834.880023
-2,1000,9840.497521
-1,1000,9845.038017
-2,1000,9850.974869
-2,1000,9855.708062
-3,1000,9861.705093
-1,1000,9866.12241
0,1000,9871.986763
0,1000,9876.753471
-2,1000,9882.743443
-3,1000,9887.335167
-2,1000,9893.188409
-2,1000,9897.726281
-3,1000,9904.02571
0,1000,9908.60631
